0.000	1.6449340668472
0.001	1.6437330912314
0.002	1.6425342740547
0.003	1.6413376091320
0.004	1.6401430903024
0.005	1.6389507114290
0.006	1.6377604663990
0.007	1.6365723491232
0.008	1.6353863535362
0.009	1.6342024735962
0.010	1.6330207032848
0.011	1.6318410366072
0.012	1.6306634675915
0.013	1.6294879902891
0.014	1.6283145987745
0.015	1.6271432871448
0.016	1.6259740495203
0.017	1.6248068800437
0.018	1.6236417728802
0.019	1.6224787222179
0.020	1.6213177222667
0.021	1.6201587672591
0.022	1.6190018514496
0.023	1.6178469691147
0.024	1.6166941145531
0.025	1.6155432820848
0.026	1.6143944660520
0.027	1.6132476608182
0.028	1.6121028607686
0.029	1.6109600603096
0.030	1.6098192538691
0.031	1.6086804358960
0.032	1.6075436008605
0.033	1.6064087432535
0.034	1.6052758575871
0.035	1.6041449383940
0.036	1.6030159802276
0.037	1.6018889776620
0.038	1.6007639252916
0.039	1.5996408177314
0.040	1.5985196496166
0.041	1.5974004156026
0.042	1.5962831103650
0.043	1.5951677285991
0.044	1.5940542650206
0.045	1.5929427143646
0.046	1.5918330713861
0.047	1.5907253308598
0.048	1.5896194875797
0.049	1.5885155363596
0.050	1.5874134720323
0.051	1.5863132894501
0.052	1.5852149834845
0.053	1.5841185490258
0.054	1.5830239809835
0.055	1.5819312742861
0.056	1.5808404238808
0.057	1.5797514247334
0.058	1.5786642718286
0.059	1.5775789601694
0.060	1.5764954847775
0.061	1.5754138406929
0.062	1.5743340229738
0.063	1.5732560266966
0.064	1.5721798469561
0.065	1.5711054788647
0.066	1.5700329175533
0.067	1.5689621581701
0.068	1.5678931958815
0.069	1.5668260258715
0.070	1.5657606433417
0.071	1.5646970435111
0.072	1.5636352216165
0.073	1.5625751729119
0.074	1.5615168926684
0.075	1.5604603761748
0.076	1.5594056187365
0.077	1.5583526156764
0.078	1.5573013623342
0.079	1.5562518540665
0.080	1.5552040862469
0.081	1.5541580542654
0.082	1.5531137535291
0.083	1.5520711794613
0.084	1.5510303275023
0.085	1.5499911931083
0.086	1.5489537717524
0.087	1.5479180589236
0.088	1.5468840501273
0.089	1.5458517408851
0.090	1.5448211267347
0.091	1.5437922032295
0.092	1.5427649659393
0.093	1.5417394104494
0.094	1.5407155323611
0.095	1.5396933272912
0.096	1.5386727908724
0.097	1.5376539187529
0.098	1.5366367065963
0.099	1.5356211500817
0.100	1.5346072449037
0.101	1.5335949867720
0.102	1.5325843714116
0.103	1.5315753945627
0.104	1.5305680519805
0.105	1.5295623394355
0.106	1.5285582527128
0.107	1.5275557876126
0.108	1.5265549399498
0.109	1.5255557055543
0.110	1.5245580802704
0.111	1.5235620599573
0.112	1.5225676404885
0.113	1.5215748177522
0.114	1.5205835876509
0.115	1.5195939461017
0.116	1.5186058890356
0.117	1.5176194123984
0.118	1.5166345121495
0.119	1.5156511842628
0.120	1.5146694247262
0.121	1.5136892295414
0.122	1.5127105947244
0.123	1.5117335163046
0.124	1.5107579903256
0.125	1.5097840128446
0.126	1.5088115799325
0.127	1.5078406876737
0.128	1.5068713321665
0.129	1.5059035095224
0.130	1.5049372158664
0.131	1.5039724473371
0.132	1.5030092000861
0.133	1.5020474702786
0.134	1.5010872540928
0.135	1.5001285477202
0.136	1.4991713473654
0.137	1.4982156492458
0.138	1.4972614495920
0.139	1.4963087446477
0.140	1.4953575306691
0.141	1.4944078039255
0.142	1.4934595606988
0.143	1.4925127972837
0.144	1.4915675099876
0.145	1.4906236951304
0.146	1.4896813490446
0.147	1.4887404680751
0.148	1.4878010485794
0.149	1.4868630869273
0.150	1.4859265795009
0.151	1.4849915226946
0.152	1.4840579129151
0.153	1.4831257465811
0.154	1.4821950201237
0.155	1.4812657299857
0.156	1.4803378726223
0.157	1.4794114445004
0.158	1.4784864420989
0.159	1.4775628619087
0.160	1.4766407004322
0.161	1.4757199541838
0.162	1.4748006196896
0.163	1.4738826934874
0.164	1.4729661721264
0.165	1.4720510521675
0.166	1.4711373301833
0.167	1.4702250027576
0.168	1.4693140664856
0.169	1.4684045179742
0.170	1.4674963538412
0.171	1.4665895707161
0.172	1.4656841652392
0.173	1.4647801340623
0.174	1.4638774738482
0.175	1.4629761812708
0.176	1.4620762530151
0.177	1.4611776857770
0.178	1.4602804762635
0.179	1.4593846211922
0.180	1.4584901172919
0.181	1.4575969613020
0.182	1.4567051499728
0.183	1.4558146800651
0.184	1.4549255483507
0.185	1.4540377516118
0.186	1.4531512866413
0.187	1.4522661502424
0.188	1.4513823392292
0.189	1.4504998504259
0.190	1.4496186806673
0.191	1.4487388267985
0.192	1.4478602856751
0.193	1.4469830541626
0.194	1.4461071291372
0.195	1.4452325074849
0.196	1.4443591861022
0.197	1.4434871618954
0.198	1.4426164317810
0.199	1.4417469926857
0.200	1.4408788415460
0.201	1.4400119753083
0.202	1.4391463909291
0.203	1.4382820853746
0.204	1.4374190556210
0.205	1.4365572986540
0.206	1.4356968114694
0.207	1.4348375910724
0.208	1.4339796344781
0.209	1.4331229387111
0.210	1.4322675008057
0.211	1.4314133178055
0.212	1.4305603867639
0.213	1.4297087047437
0.214	1.4288582688169
0.215	1.4280090760653
0.216	1.4271611235796
0.217	1.4263144084603
0.218	1.4254689278168
0.219	1.4246246787679
0.220	1.4237816584416
0.221	1.4229398639751
0.222	1.4220992925146
0.223	1.4212599412156
0.224	1.4204218072424
0.225	1.4195848877686
0.226	1.4187491799766
0.227	1.4179146810578
0.228	1.4170813882126
0.229	1.4162492986500
0.230	1.4154184095882
0.231	1.4145887182539
0.232	1.4137602218829
0.233	1.4129329177194
0.234	1.4121068030166
0.235	1.4112818750361
0.236	1.4104581310482
0.237	1.4096355683320
0.238	1.4088141841750
0.239	1.4079939758731
0.240	1.4071749407310
0.241	1.4063570760616
0.242	1.4055403791863
0.243	1.4047248474351
0.244	1.4039104781460
0.245	1.4030972686655
0.246	1.4022852163486
0.247	1.4014743185582
0.248	1.4006645726657
0.249	1.3998559760506
0.250	1.3990485261004
0.251	1.3982422202111
0.252	1.3974370557865
0.253	1.3966330302385
0.254	1.3958301409873
0.255	1.3950283854607
0.256	1.3942277610948
0.257	1.3934282653335
0.258	1.3926298956287
0.259	1.3918326494400
0.260	1.3910365242350
0.261	1.3902415174891
0.262	1.3894476266855
0.263	1.3886548493152
0.264	1.3878631828767
0.265	1.3870726248764
0.266	1.3862831728284
0.267	1.3854948242544
0.268	1.3847075766835
0.269	1.3839214276528
0.270	1.3831363747064
0.271	1.3823524153965
0.272	1.3815695472824
0.273	1.3807877679309
0.274	1.3800070749165
0.275	1.3792274658207
0.276	1.3784489382327
0.277	1.3776714897489
0.278	1.3768951179731
0.279	1.3761198205164
0.280	1.3753455949969
0.281	1.3745724390404
0.282	1.3738003502794
0.283	1.3730293263540
0.284	1.3722593649112
0.285	1.3714904636053
0.286	1.3707226200975
0.287	1.3699558320562
0.288	1.3691900971569
0.289	1.3684254130819
0.290	1.3676617775206
0.291	1.3668991881696
0.292	1.3661376427320
0.293	1.3653771389180
0.294	1.3646176744449
0.295	1.3638592470366
0.296	1.3631018544238
0.297	1.3623454943442
0.298	1.3615901645421
0.299	1.3608358627687
0.300	1.3600825867818
0.301	1.3593303343461
0.302	1.3585791032327
0.303	1.3578288912195
0.304	1.3570796960911
0.305	1.3563315156385
0.306	1.3555843476596
0.307	1.3548381899584
0.308	1.3540930403458
0.309	1.3533488966391
0.310	1.3526057566620
0.311	1.3518636182447
0.312	1.3511224792239
0.313	1.3503823374426
0.314	1.3496431907502
0.315	1.3489050370025
0.316	1.3481678740617
0.317	1.3474316997961
0.318	1.3466965120805
0.319	1.3459623087958
0.320	1.3452290878292
0.321	1.3444968470743
0.322	1.3437655844305
0.323	1.3430352978038
0.324	1.3423059851060
0.325	1.3415776442551
0.326	1.3408502731755
0.327	1.3401238697973
0.328	1.3393984320567
0.329	1.3386739578963
0.330	1.3379504452642
0.331	1.3372278921148
0.332	1.3365062964085
0.333	1.3357856561115
0.334	1.3350659691959
